Year,State,State Abbr,State FIPS,District,Democratic %,Republican %,Voter Turnout %,Median Age,Median income,Male Population %,Female Population %,White %,White (non Hispanic or Latino) %,Hispanic or Latino %,Black %,American Indian %,Asian %,Pacific %,Multiracial %,Less than HS %,HS grad %,Some college %,Bachelor's degree %,Graduate degree %,Below poverty line %,Income under 25k %,Income 25k to 50k %,Income 50k to 75k %,Income above 75k %
2016,Florida,FL,12,1,30.9,69.1,61.23,38.3,26023,50.37,49.63,77.09,73.76,6.09,13.32,0.51,2.5,0.11,4.46,6.98,18.53,24.42,11.74,6.23,10.43,54.93,25.05,10.61,9.42
2016,Florida,FL,12,2,29.94,67.32,58.88,41.4,23843,50.96,49.04,81.79,76.82,6.1,12.95,0.46,1.68,0.08,2.33,9.93,22.8,21.27,9.73,6.36,14.56,60.15,23.11,9.23,7.51
2016,Florida,FL,12,3,39.78,56.56,57.91,37.1,23691,49.44,50.56,75.99,69.01,8.89,16.13,0.26,3.36,0.11,2.99,7.82,20.02,20.54,10.26,7.06,14.49,60.69,21.78,9.5,8.03
2016,Florida,FL,12,4,27.61,70.18,65.17,39.3,32092,48.97,51.03,82.32,76.07,7.74,9.05,0.24,4.31,0.05,3.08,4.83,16.89,21.92,17.38,9.11,9.07,47.77,24.6,12.79,14.84
2016,Florida,FL,12,5,64.23,35.77,52.73,33.4,21824,48.55,51.45,45.89,40.68,7.47,47.26,0.27,2.5,0.13,2.77,9.92,20.17,20.4,8.46,3.98,10.35,63.25,24.22,8.2,4.33
2016,Florida,FL,12,6,41.43,58.57,57.84,47.3,23549,48.35,51.65,83.68,74.59,11.55,10.37,0.35,1.7,0.06,1.96,7.86,24.52,24.61,10.77,5.89,13.51,59.29,24.33,9.41,6.97
2016,Florida,FL,12,7,51.47,48.52,55.1,36.3,27244,48.86,51.14,78.9,60.11,23.28,10.69,0.15,4.37,0.06,2.93,5.23,15.47,21.81,16.37,8.47,11.77,55.18,23.07,10.51,11.23
2016,Florida,FL,12,8,32.55,63.11,62.53,47.6,25168,48.73,51.27,83.57,75.77,9.95,9.97,0.29,2.13,0.07,2.6,7.12,21.59,24.86,12.53,7.78,11.7,56.41,23.24,10.31,10.05
2016,Florida,FL,12,9,57.48,42.52,51.96,37.2,22483,49.11,50.89,75.37,43.89,38.88,13.27,0.28,3.03,0.06,3.17,9.97,21.19,20.7,10.01,4.73,15.31,62.06,23.81,8.09,6.04
2016,Florida,FL,12,10,64.87,35.13,46.45,35.0,25049,48.88,51.12,56.2,38.66,25.82,28.05,0.2,5.15,0.06,3.45,8.97,18.21,19.89,13.09,6.05,9.52,57.67,24.42,9.26,8.65
2016,Florida,FL,12,11,31.6,65.37,61.3,55.0,22425,48.56,51.44,87.99,80.11,9.69,7.24,0.29,1.14,0.05,2.19,9.7,28.16,25.11,9.98,5.63,13.64,60.08,24.45,9.19,6.28
2016,Florida,FL,12,12,31.41,68.59,58.65,46.3,26003,48.2,51.8,89.14,79.46,11.63,4.61,0.34,2.44,0.05,2.38,7.43,22.89,23.83,12.96,6.68,12.23,55.27,24.12,10.89,9.73
2016,Florida,FL,12,13,51.9,48.1,56.08,46.3,26385,48.25,51.75,79.78,72.28,9.27,12.43,0.3,3.45,0.1,2.78,7.86,22.36,23.94,13.66,7.45,12.13,53.67,26.11,10.46,9.76
2016,Florida,FL,12,14,61.79,38.21,49.35,36.0,26268,48.49,51.51,69.86,47.0,28.87,18.45,0.33,4.28,0.05,3.03,8.09,17.64,18.47,14.39,8.64,12.11,55.31,22.8,10.19,11.7
2016,Florida,FL,12,15,42.54,57.46,52.13,38.2,26305,49.04,50.96,75.22,59.57,20.94,14.42,0.33,2.94,0.05,3.05,8.66,21.44,20.84,11.29,5.42,12.38,55.83,25.56,10.73,7.89
2016,Florida,FL,12,16,40.23,59.77,59.0,46.4,27353,48.16,51.84,84.32,71.3,16.65,8.52,0.28,1.92,0.06,1.93,7.74,21.04,21.9,13.8,8.82,11.42,52.45,24.89,11.32,11.34
2016,Florida,FL,12,17,34.24,61.81,52.7,50.9,23341,49.83,50.17,86.9,74.96,14.45,7.8,0.3,1.28,0.03,1.71,10.82,27.39,22.23,9.83,5.57,14.31,59.54,24.34,9.12,6.99
2016,Florida,FL,12,18,43.07,53.6,57.78,46.9,27269,48.62,51.38,80.7,68.41,15.37,12.66,0.26,2.14,0.04,1.91,8.09,20.58,23.4,13.9,8.09,10.21,52.99,24.16,10.49,12.36
2016,Florida,FL,12,19,34.09,65.87,53.43,49.7,26727,48.66,51.34,86.54,70.82,18.94,7.78,0.23,1.47,0.03,1.58,9.07,21.25,21.74,14.53,9.14,12.62,53.49,23.95,10.73,11.83
2016,Florida,FL,12,20,80.31,19.69,39.28,35.9,21881,48.12,51.88,38.6,18.89,23.83,53.41,0.18,2.72,0.03,2.68,12.06,20.97,19.32,9.03,4.54,7.62,63.62,22.98,8.11,5.3
2016,Florida,FL,12,21,62.71,35.14,48.6,45.5,26705,48.37,51.63,77.23,58.25,22.24,15.5,0.15,2.51,0.04,2.17,9.0,18.55,21.1,15.53,9.2,10.37,53.88,22.88,11.0,12.23
2016,Florida,FL,12,22,58.94,41.06,48.59,43.7,30706,49.63,50.37,76.13,59.26,20.71,14.9,0.26,3.03,0.04,2.78,6.72,17.99,21.18,17.56,9.96,9.44,49.84,23.43,11.72,15.01
2016,Florida,FL,12,23,56.7,40.49,43.69,41.2,30629,48.05,51.95,75.14,45.07,35.53,13.82,0.29,4.13,0.07,2.96,5.78,16.57,21.48,16.66,10.37,9.43,51.65,22.39,11.95,14.02
2016,Florida,FL,12,24,,,0.0,36.9,20019,48.12,51.88,42.54,12.43,37.03,50.6,0.18,1.42,0.04,1.76,14.89,21.75,18.18,8.42,4.37,11.16,68.33,20.45,6.64,4.58
2016,Florida,FL,12,25,37.64,62.36,31.53,40.7,20667,48.81,51.19,89.72,18.66,75.83,4.87,0.24,1.19,0.01,1.0,15.94,21.9,16.77,10.88,5.15,20.06,65.78,20.55,7.71,5.96
2016,Florida,FL,12,26,41.17,52.95,35.31,38.2,22550,49.08,50.92,82.2,17.67,68.63,12.27,0.14,1.69,0.01,1.7,12.14,19.72,19.07,11.81,5.22,16.01,62.99,21.52,8.68,6.81
2016,Florida,FL,12,27,46.25,56.29,34.53,41.2,24372,49.24,50.76,87.24,22.47,70.4,5.35,0.11,2.03,0.05,1.72,11.96,17.71,16.49,15.73,11.82,16.23,58.43,19.37,8.9,13.29
2016,Georgia,GA,13,1,0.0,100.0,37.37,35.0,25153,49.27,50.73,63.29,59.6,6.59,29.61,0.35,1.72,0.13,2.86,8.22,19.74,20.6,10.1,6.16,10.42,57.48,23.35,10.34,8.82
2016,Georgia,GA,13,2,61.23,38.77,45.93,35.7,20304,49.1,50.9,42.93,40.55,4.91,51.61,0.2,1.15,0.1,2.05,12.32,21.46,19.41,6.86,4.28,7.49,66.12,20.57,8.0,5.32
2016,Georgia,GA,13,3,31.65,68.35,55.03,37.8,26589,48.45,51.55,70.22,66.49,5.58,23.77,0.24,1.79,0.04,2.53,8.98,20.6,19.45,10.5,6.06,10.41,55.81,22.48,11.74,9.97
2016,Georgia,GA,13,4,75.72,24.28,49.29,35.3,26501,47.26,52.74,30.37,25.18,9.19,59.14,0.22,4.94,0.04,2.12,8.24,16.74,20.34,12.16,7.19,5.51,56.39,24.27,10.94,8.4
2016,Georgia,GA,13,5,84.44,15.56,49.63,33.5,26093,48.34,51.66,32.4,28.34,7.0,58.54,0.4,4.23,0.03,2.3,8.31,15.04,16.33,15.16,11.42,4.6,56.4,21.0,10.42,12.17
2016,Georgia,GA,13,6,38.32,61.68,53.51,37.7,40630,49.52,50.48,70.1,60.99,12.28,13.73,0.58,10.69,0.04,2.69,4.63,8.97,14.32,25.01,15.28,6.74,43.97,19.35,12.75,23.93
2016,Georgia,GA,13,7,39.62,60.38,45.9,35.5,31415,49.21,50.79,57.66,46.58,19.05,19.51,0.32,12.88,0.04,2.54,7.23,13.62,17.71,16.78,8.19,6.74,51.62,21.87,11.7,14.81
2016,Georgia,GA,13,8,32.36,67.64,47.2,36.7,22958,48.98,51.02,64.01,60.19,6.33,30.36,0.2,1.52,0.03,1.96,10.93,22.39,19.06,7.62,5.36,12.43,62.06,21.67,9.39,6.88
2016,Georgia,GA,13,9,0.0,100.0,45.52,40.2,23432,49.29,50.71,86.87,77.97,12.39,6.92,0.34,1.24,0.02,1.48,12.61,21.9,18.63,8.98,5.4,16.18,59.86,22.84,9.89,7.41
2016,Georgia,GA,13,10,0.0,100.0,42.97,36.3,23758,48.71,51.29,69.11,65.33,5.57,25.31,0.16,2.08,0.05,1.96,9.57,20.78,17.6,9.33,6.38,11.64,60.13,21.34,10.13,8.4
2016,Georgia,GA,13,11,32.59,67.41,55.04,36.1,31975,49.0,51.0,73.83,67.35,11.21,16.24,0.33,3.34,0.04,2.3,6.87,14.54,18.35,17.16,8.97,8.54,49.43,21.78,13.03,15.76
2016,Georgia,GA,13,12,38.4,61.6,46.99,35.2,22169,49.19,50.81,59.07,55.81,5.78,35.0,0.25,1.64,0.07,2.01,10.74,21.69,18.6,8.01,5.29,11.81,62.88,20.85,9.19,7.07
2016,Georgia,GA,13,13,100.0,0.0,44.88,35.2,27431,46.96,53.04,33.12,27.56,10.67,57.92,0.09,2.67,0.02,2.27,7.62,18.04,19.91,11.53,6.44,6.43,54.81,24.43,12.05,8.72
2016,Georgia,GA,13,14,0.0,100.0,40.28,37.6,23717,49.14,50.86,85.44,77.53,11.06,8.85,0.33,1.03,0.04,1.72,13.67,22.04,18.84,7.13,4.09,16.77,59.28,24.37,9.93,6.42
2016,Hawaii,HI,15,1,71.86,22.71,31.04,39.1,33221,50.14,49.86,18.1,16.21,8.35,2.09,0.13,50.16,8.01,20.74,6.64,17.48,21.91,16.04,8.32,1.63,45.97,25.28,14.55,14.21
2016,Hawaii,HI,15,2,81.16,18.84,35.49,37.8,30301,50.29,49.71,31.94,28.54,11.71,1.57,0.25,25.85,12.36,26.89,5.38,20.8,22.26,12.49,6.32,4.4,50.13,26.34,12.55,10.99
2016,Idaho,ID,16,1,31.81,68.17,56.01,37.5,24675,50.16,49.84,92.23,84.77,10.38,0.45,1.36,1.14,0.12,2.6,6.39,19.14,23.95,11.1,4.97,16.16,56.86,24.71,10.38,8.05
2016,Idaho,ID,16,2,29.41,62.93,54.04,33.8,23797,50.1,49.9,90.33,80.97,13.61,0.83,1.26,1.52,0.12,2.55,6.47,16.16,22.29,11.83,5.75,16.83,57.42,23.81,10.14,8.63
2016,Illinois,IL,17,1,74.09,25.9,55.27,38.1,26307,46.71,53.29,40.76,35.53,9.77,51.31,0.23,1.81,0.02,2.04,7.57,18.47,22.19,10.91,7.33,3.95,56.91,20.52,11.72,10.85
2016,Illinois,IL,17,2,79.81,20.19,53.04,38.0,24876,46.82,53.18,37.52,28.65,13.19,56.35,0.18,0.72,0.01,1.8,8.33,19.28,23.39,9.23,5.4,5.75,59.02,21.28,11.44,8.26
2016,Illinois,IL,17,3,99.96,0.0,36.43,37.2,29829,49.44,50.56,75.76,58.66,31.48,4.78,0.3,4.0,0.01,2.07,9.97,20.26,18.58,11.18,6.31,8.96,52.52,22.31,12.54,12.63
2016,Illinois,IL,17,4,100.0,0.0,28.69,32.0,23404,50.55,49.45,59.34,21.26,70.41,4.37,0.5,3.31,0.05,2.34,18.95,16.77,13.45,9.3,4.39,14.62,61.57,22.79,8.91,6.74
2016,Illinois,IL,17,5,67.84,27.48,45.87,34.9,40472,49.19,50.81,81.38,68.3,19.99,2.83,0.29,6.86,0.02,3.13,6.44,13.11,14.88,22.93,14.83,8.37,41.3,21.64,15.78,21.27
2016,Illinois,IL,17,6,40.78,59.22,57.61,40.8,41050,49.04,50.96,84.21,77.29,9.82,2.63,0.15,8.79,0.02,2.05,3.74,11.77,17.97,21.0,13.76,4.64,42.78,19.46,13.61,24.15
2016,Illinois,IL,17,7,84.24,15.76,48.71,33.6,27575,47.8,52.2,34.47,27.43,14.61,49.51,0.15,7.06,0.04,2.18,10.06,15.17,15.33,14.34,12.35,4.3,56.6,16.55,10.57,16.28
2016,Illinois,IL,17,8,58.31,41.69,39.03,36.5,31255,50.02,49.98,67.36,52.58,28.04,4.72,0.34,12.83,0.1,2.63,9.49,16.54,19.09,14.9,7.29,6.9,49.14,23.89,13.84,13.13
2016,Illinois,IL,17,9,66.47,33.51,48.0,40.2,33310,48.79,51.21,72.67,64.55,11.13,8.96,0.22,12.92,0.03,2.77,6.15,12.36,15.57,21.14,15.93,8.06,48.24,20.1,12.39,19.27
2016,Illinois,IL,17,10,52.6,47.39,46.16,37.9,32143,49.64,50.36,75.76,58.72,22.51,6.71,0.2,10.07,0.04,2.55,7.41,13.74,15.69,16.75,11.88,7.7,49.05,20.32,11.82,18.81
2016,Illinois,IL,17,11,60.45,39.55,46.66,35.2,31328,48.97,51.03,65.56,52.45,26.68,11.08,0.29,7.54,0.02,3.11,8.71,14.82,18.04,13.9,8.31,6.23,49.94,22.01,13.33,14.73
2016,Illinois,IL,17,12,39.69,54.31,56.54,39.0,25765,49.49,50.51,78.85,76.62,3.23,16.78,0.21,1.22,0.02,2.28,7.25,21.71,24.09,9.25,5.79,12.53,56.14,23.99,11.4,8.47
2016,Illinois,IL,17,13,40.34,59.66,54.58,35.8,25500,49.13,50.87,81.33,78.97,3.33,11.28,0.18,3.71,0.03,2.77,5.37,19.87,19.69,11.46,7.79,13.7,55.82,23.19,11.33,9.66
2016,Illinois,IL,17,14,40.7,59.3,59.42,38.8,37070,49.87,50.13,87.75,79.27,11.67,3.19,0.13,4.31,0.04,2.08,4.28,15.23,19.94,16.42,9.44,6.51,44.99,20.81,14.04,20.16
2016,Illinois,IL,17,15,0.0,100.0,49.9,40.6,26211,49.87,50.13,92.93,90.84,2.75,4.27,0.18,0.66,0.04,1.53,7.76,24.1,23.81,8.71,4.26,15.02,54.59,25.92,11.58,7.9
2016,Illinois,IL,17,16,0.0,99.95,46.5,40.3,27387,49.68,50.32,90.37,84.19,8.89,3.8,0.16,1.44,0.03,1.99,6.63,23.42,22.91,9.4,5.36,12.05,52.55,24.03,12.98,10.45
2016,Illinois,IL,17,17,60.31,39.69,52.02,39.8,24899,49.42,50.58,81.95,76.14,8.95,11.45,0.23,1.39,0.03,2.74,8.66,23.63,23.06,8.38,4.05,13.51,56.2,25.49,11.24,7.06
2016,Illinois,IL,17,18,27.86,72.13,61.43,40.3,31398,49.43,50.57,90.85,89.01,2.62,3.72,0.18,2.61,0.03,1.97,4.74,20.83,21.28,14.16,7.53,10.19,47.92,25.02,13.94,13.13
2016,Indiana,IN,18,1,81.51,0.0,44.8,38.6,26896,49.06,50.94,69.9,63.0,14.95,19.25,0.28,1.32,0.05,2.55,7.75,23.76,20.98,9.59,5.04,8.89,55.41,22.41,11.62,10.56
2016,Indiana,IN,18,2,36.92,59.26,50.11,37.4,24823,49.33,50.67,86.75,80.57,9.09,6.87,0.36,1.21,0.06,2.44,9.79,23.72,18.08,8.69,5.01,13.67,56.56,26.0,10.67,6.77
2016,Indiana,IN,18,3,22.98,70.11,51.75,36.9,26667,49.3,50.7,88.05,83.95,5.86,6.02,0.19,1.97,0.04,2.37,8.17,22.39,19.81,9.45,4.99,12.54,53.13,27.87,11.77,7.24
2016,Indiana,IN,18,4,30.48,64.59,51.58,36.6,26652,50.19,49.81,89.98,86.05,5.84,3.74,0.2,2.77,0.04,1.69,6.66,22.61,19.07,10.1,5.76,12.3,53.51,25.46,11.98,9.05
2016,Indiana,IN,18,5,34.29,61.46,61.92,37.8,32910,48.7,51.3,84.74,82.06,4.15,8.09,0.13,3.29,0.03,2.49,4.67,15.66,17.55,18.38,10.93,8.9,46.12,24.09,13.44,16.34
2016,Indiana,IN,18,6,26.7,69.14,52.8,40.1,25478,49.31,50.69,93.16,91.8,2.56,2.51,0.21,1.29,0.04,1.63,7.97,26.67,19.2,8.32,4.97,15.55,55.44,26.18,11.31,7.07
2016,Indiana,IN,18,7,59.98,35.69,46.57,33.3,23609,48.24,51.76,59.83,54.19,10.8,29.52,0.35,2.67,0.04,2.9,10.79,20.11,18.66,9.57,4.65,13.1,58.74,25.95,9.51,5.8
2016,Indiana,IN,18,8,31.68,63.69,52.16,39.5,25168,49.85,50.15,92.1,90.66,2.31,4.02,0.17,0.94,0.06,1.98,7.9,25.36,20.77,8.6,4.78,14.56,56.01,25.87,10.81,7.3
2016,Indiana,IN,18,9,40.46,54.14,55.26,37.6,26120,49.29,50.71,91.79,89.84,3.18,2.77,0.28,2.23,0.01,1.94,7.04,23.04,19.17,10.17,6.44,14.3,54.03,25.67,11.59,8.72
2016,Iowa,IA,19,1,46.08,53.74,63.9,38.7,28903,49.56,50.44,91.45,89.13,3.75,3.55,0.37,1.49,0.12,1.93,5.21,22.57,21.75,11.53,5.38,10.73,48.55,29.11,13.14,9.2
2016,Iowa,IA,19,2,53.66,46.19,60.57,37.9,27388,49.75,50.25,90.14,86.28,5.38,4.03,0.2,2.24,0.05,2.07,5.45,21.41,21.14,11.61,6.71,13.27,51.48,26.66,12.79,9.07
2016,Iowa,IA,19,3,39.71,53.45,62.93,36.8,31781,49.3,50.7,89.23,84.28,6.57,4.08,0.27,2.91,0.07,2.23,5.27,18.71,21.25,14.98,6.31,10.83,45.17,27.75,14.89,12.19
2016,Iowa,IA,19,4,38.62,61.23,61.94,39.1,26388,50.08,49.92,92.88,88.3,6.5,1.54,0.45,1.9,0.08,1.65,5.98,21.97,22.52,10.64,4.71,12.96,51.55,28.14,12.27,8.03
2016,Kansas,KS,20,1,0.0,65.9,46.21,35.0,25715,50.74,49.26,88.29,77.44,15.35,3.05,0.53,1.62,0.1,2.84,7.68,18.61,21.78,10.01,5.11,13.97,53.83,28.32,10.76,7.09
2016,Kansas,KS,20,2,32.56,60.94,53.45,37.3,26002,49.7,50.3,87.47,83.08,6.32,4.44,1.38,1.47,0.06,4.01,5.51,20.28,21.3,10.98,7.09,14.61,53.56,26.66,11.58,8.19
2016,Kansas,KS,20,3,40.6,51.3,59.5,36.3,34740,49.01,50.99,81.45,72.66,11.65,8.61,0.36,4.29,0.07,3.1,5.21,12.4,18.32,19.07,11.03,7.57,44.49,24.57,13.98,16.96
2016,Kansas,KS,20,4,29.61,60.67,49.58,36.1,27347,49.57,50.43,83.71,74.39,11.88,6.92,1.04,3.26,0.03,3.31,6.75,17.9,21.88,12.2,6.07,13.33,52.86,25.38,12.34,9.41
2016,Kentucky,KY,21,1,27.33,72.56,53.18,39.7,21512,49.53,50.47,89.41,87.57,2.84,7.02,0.23,0.57,0.1,2.0,11.71,25.37,19.6,6.22,4.5,19.22,61.56,23.6,9.2,5.64
2016,Kentucky,KY,21,2,0.0,100.0,43.61,38.3,23687,49.41,50.59,89.53,87.66,3.23,5.48,0.24,1.28,0.1,2.33,9.39,24.33,19.64,7.54,5.37,16.76,57.53,24.5,10.92,7.04
2016,Kentucky,KY,21,3,63.5,36.5,56.62,37.9,27126,48.23,51.77,72.25,68.56,4.87,21.39,0.15,2.53,0.05,2.94,7.49,18.8,20.94,12.45,8.78,10.39,51.84,25.89,12.17,10.1
2016,Kentucky,KY,21,4,28.68,71.32,57.6,38.5,28008,49.7,50.3,92.38,90.39,3.18,3.35,0.14,1.12,0.02,1.97,7.69,21.44,20.32,11.24,6.64,14.3,51.94,24.43,12.54,11.09
2016,Kentucky,KY,21,5,0.0,100.0,39.81,40.5,17303,49.64,50.36,96.65,95.88,1.21,1.44,0.22,0.37,0.04,1.01,17.24,26.11,16.87,4.56,4.05,32.18,70.01,19.1,7.09,3.81
2016,Kentucky,KY,21,6,38.91,61.09,55.72,36.7,24924,48.99,51.01,85.03,82.58,4.54,8.71,0.25,1.85,0.03,2.32,8.86,18.89,18.08,11.73,8.19,17.06,55.65,23.93,11.33,9.09
2016,Louisiana,LA,22,1,19.52,74.56,51.68,38.1,27960,48.74,51.26,79.63,72.85,8.62,13.34,1.21,2.27,0.03,2.13,9.19,20.17,18.75,12.79,6.97,10.55,53.02,22.34,12.0,12.64
2016,Louisiana,LA,22,2,100.0,0.0,45.94,35.6,21906,47.89,52.11,31.53,28.08,6.01,62.2,0.23,2.6,0.04,1.56,12.18,21.07,18.5,9.43,5.57,5.14,62.03,21.69,8.92,7.36
2016,Louisiana,LA,22,3,17.54,80.71,54.34,35.7,24308,48.88,51.12,70.72,68.13,3.66,24.44,0.35,1.47,0.01,2.19,11.58,23.49,17.06,9.18,4.06,10.91,57.88,21.46,10.62,10.04
2016,Louisiana,LA,22,4,28.18,69.85,49.21,36.3,22484,49.33,50.67,61.08,58.73,3.81,34.02,0.81,0.94,0.08,2.11,10.49,23.45,18.79,8.35,4.51,10.33,61.18,21.24,9.65,7.92
2016,Louisiana,LA,22,5,0.0,100.0,44.45,36.8,20144,49.72,50.28,61.74,60.13,2.28,35.49,0.42,0.68,0.02,1.18,12.82,25.29,16.19,7.45,3.85,11.84,66.14,19.42,7.94,6.51
2016,Louisiana,LA,22,6,23.92,72.81,54.36,35.2,30103,48.87,51.13,70.69,67.63,4.3,23.96,0.38,2.13,0.02,1.81,7.94,20.85,17.52,12.25,6.2,9.87,51.57,22.66,12.57,13.2
2016,Maine,ME,23,1,57.99,41.94,70.37,43.8,28918,48.72,51.28,94.38,93.16,1.63,1.64,0.36,1.47,0.01,1.9,4.77,20.83,20.64,16.54,9.4,11.42,48.39,26.74,13.47,11.41
2016,Maine,ME,23,2,45.17,54.77,65.55,44.3,23004,49.23,50.77,95.19,94.32,1.34,0.8,0.85,0.73,0.02,2.18,6.89,26.98,21.75,10.52,5.61,16.49,56.91,26.42,10.58,6.09
2016,Maryland,MD,24,1,28.62,66.99,61.47,42.3,32046,49.02,50.98,82.78,80.26,3.66,11.89,0.17,2.09,0.04,2.28,6.88,22.16,18.87,12.44,8.55,8.04,47.48,23.1,14.22,15.2
2016,Maryland,MD,24,2,62.1,33.14,50.15,36.3,32663,47.66,52.34,55.53,51.66,6.38,33.77,0.3,5.42,0.03,3.32,7.69,19.93,18.87,12.34,8.26,6.54,47.14,23.95,14.83,14.08
2016,Maryland,MD,24,3,63.19,33.87,52.32,37.2,40300,48.08,51.92,64.41,59.76,8.67,21.78,0.22,7.0,0.07,3.49,5.85,14.91,16.32,17.19,15.22,4.88,41.48,21.68,15.48,21.36
2016,Maryland,MD,24,4,74.07,21.42,51.93,36.7,37087,47.92,52.08,31.63,26.6,15.63,52.91,0.3,3.05,0.02,2.57,9.22,17.38,19.07,12.8,8.97,2.32,42.69,23.95,15.02,18.34
2016,Maryland,MD,24,5,67.38,29.37,58.04,38.0,41460,49.03,50.97,50.96,46.75,7.97,37.96,0.38,4.07,0.05,3.78,5.81,17.99,19.86,12.76,9.75,4.15,42.29,20.2,15.36,22.15
2016,Maryland,MD,24,6,55.96,40.09,50.51,38.4,35245,49.65,50.35,68.65,60.23,12.82,13.47,0.27,10.66,0.05,3.76,6.57,16.54,16.63,14.57,13.25,7.19,46.58,20.87,12.92,19.63
2016,Maryland,MD,24,7,74.89,21.87,52.67,37.7,30421,47.66,52.34,35.68,33.33,3.77,53.8,0.26,6.88,0.06,2.31,8.4,17.5,16.77,13.31,11.91,2.96,51.71,20.88,11.94,15.46
2016,Maryland,MD,24,8,60.57,34.21,54.4,40.2,43316,48.44,51.56,67.58,61.24,14.64,12.06,0.25,9.29,0.05,3.4,6.14,12.04,13.9,17.08,20.31,3.77,39.88,19.36,13.91,26.86
2016,Massachusetts,MA,25,1,73.34,0.0,52.95,40.9,27084,48.14,51.86,84.2,73.55,16.91,6.25,0.28,1.91,0.03,2.42,8.4,20.77,19.51,11.66,8.07,11.97,52.26,23.7,13.47,10.57
2016,Massachusetts,MA,25,2,98.24,0.0,44.55,38.8,30103,48.9,51.1,84.29,78.64,9.2,5.11,0.18,5.34,0.03,2.74,6.16,18.46,17.04,14.14,10.64,10.65,50.73,21.19,13.51,14.57
2016,Massachusetts,MA,25,3,68.69,31.2,53.42,39.0,31938,49.46,50.54,77.25,68.84,18.44,3.72,0.24,7.69,0.03,2.9,8.1,18.1,16.48,14.04,10.86,8.98,48.37,21.12,13.02,17.49
2016,Massachusetts,MA,25,4,70.1,29.81,60.22,40.8,40258,48.33,51.67,87.32,84.64,4.31,2.89,0.07,5.91,0.04,2.27,4.83,14.1,15.28,17.29,16.25,6.43,42.63,19.75,14.29,23.33
2016,Massachusetts,MA,25,5,98.55,0.0,42.47,38.8,40555,48.35,51.65,78.6,73.2,8.48,4.95,0.16,10.75,0.02,3.0,4.91,13.9,12.83,19.16,19.73,6.23,42.02,20.0,14.19,23.78
2016,Massachusetts,MA,25,6,98.37,0.0,48.7,42.5,36495,48.49,51.51,85.62,82.52,8.5,3.33,0.13,4.07,0.04,2.26,5.25,17.5,17.54,17.78,12.09,6.15,43.86,21.0,14.85,20.29
2016,Massachusetts,MA,25,7,98.62,0.0,34.7,31.6,27371,48.38,51.62,50.43,41.51,21.11,26.01,0.38,9.92,0.02,6.53,10.74,15.41,12.38,14.84,12.78,8.71,53.15,21.53,12.22,13.1
2016,Massachusetts,MA,25,8,72.41,27.45,55.28,39.3,38250,48.03,51.97,77.51,74.55,5.46,9.71,0.16,7.61,0.02,2.32,5.76,17.41,16.54,19.3,12.76,6.41,42.26,21.67,15.39,20.69
2016,Massachusetts,MA,25,9,55.75,33.64,60.35,45.1,30672,48.34,51.66,89.2,87.11,5.04,2.77,0.27,1.43,0.04,2.56,7.54,20.34,19.98,14.73,9.36,8.81,47.76,23.18,14.46,14.6
2016,Michigan,MI,26,1,40.6,55.63,61.82,45.9,22930,50.81,49.19,92.4,91.24,1.78,1.62,2.41,0.67,0.06,2.59,6.06,24.84,24.07,10.82,6.25,15.0,58.13,25.19,10.11,6.56
2016,Michigan,MI,26,2,33.35,64.19,58.56,36.7,24645,49.39,50.61,85.53,79.55,9.22,6.26,0.61,2.23,0.02,3.06,6.9,20.78,21.33,10.86,5.06,12.88,55.86,25.37,11.37,7.39
2016,Michigan,MI,26,3,37.5,59.45,61.12,36.9,26216,49.62,50.38,84.25,79.81,7.15,8.59,0.45,1.79,0.01,3.14,6.4,18.85,21.03,12.88,6.82,12.49,53.92,24.83,11.89,9.36
2016,Michigan,MI,26,4,33.27,63.93,54.34,41.0,23039,50.0,50.0,94.07,91.78,3.02,1.79,0.69,1.02,0.02,2.08,6.6,23.88,22.92,8.87,5.17,18.04,58.68,23.52,10.45,7.35
2016,Michigan,MI,26,5,62.11,35.66,58.25,40.8,23180,48.39,51.61,77.45,74.09,4.81,17.4,0.39,0.89,0.03,3.02,7.61,23.2,24.66,8.13,4.67,14.62,58.52,24.79,9.95,6.73
2016,Michigan,MI,26,6,36.99,59.78,57.69,38.6,24794,49.28,50.72,84.83,81.17,5.81,8.31,0.45,1.51,0.02,3.42,6.49,19.92,21.9,10.77,6.83,13.72,55.89,24.35,11.28,8.48
2016,Michigan,MI,26,7,40.03,55.05,60.47,41.5,27072,50.2,49.8,91.35,88.25,4.19,4.29,0.42,0.91,0.03,2.25,6.11,22.69,23.91,10.25,5.79,12.8,52.93,24.86,12.49,9.72
2016,Michigan,MI,26,8,40.05,57.27,61.49,38.1,30454,49.24,50.76,85.72,82.6,4.88,5.48,0.26,4.22,0.03,3.3,3.79,14.33,21.18,15.06,10.51,10.31,50.42,21.31,12.7,15.57
2016,Michigan,MI,26,9,59.04,38.13,55.2,40.6,29006,48.47,51.53,80.04,78.35,2.3,12.48,0.33,4.02,0.01,2.59,7.61,19.89,22.7,12.74,8.02,10.97,50.73,25.06,12.56,11.66
2016,Michigan,MI,26,10,32.29,63.09,59.0,42.5,28328,49.66,50.34,92.76,90.47,3.05,2.83,0.22,1.64,0.03,2.07,6.55,22.79,24.53,10.07,5.69,11.13,51.33,24.06,12.33,12.28
